Player,X,Y,Command,Left,Right,Up,Down,A,B,Y_btn,L,R
0,395,192,None,0,0,0,0,0,0,0,0,0
0,395,192,v+R,0,0,0,1,0,0,0,0,1
0,395,192,v+R,0,0,0,1,0,0,0,0,1
0,395,192,!v+!R,0,0,0,1,0,0,0,0,0
0,395,192,None,0,0,0,0,0,0,0,0,0
0,395,192,<,1,0,0,0,0,0,0,0,0
0,395,192,!<,1,0,0,0,0,0,0,0,0
0,395,192,None,0,0,0,0,0,0,0,0,0
0,395,192,v+R,0,0,0,1,0,0,0,0,1
0,395,192,v+R,0,0,0,1,0,0,0,0,1
0,395,192,!v+!R,0,0,0,1,0,0,0,0,0
0,395,192,None,0,0,0,0,0,0,0,0,0
0,395,192,<,1,0,0,0,0,0,0,0,0
0,395,192,!<,1,0,0,0,0,0,0,0,0
0,395,192,None,0,0,0,0,0,0,0,0,0
0,395,192,<,1,0,0,0,0,0,0,0,0
0,395,192,!<,1,0,0,0,0,0,0,0,0
0,395,192,None,0,0,0,0,0,0,0,0,0
0,395,192,v+R,0,0,0,1,0,0,0,0,1
0,395,192,v+R,0,0,0,1,0,0,0,0,1
0,395,192,!v+!R,0,0,0,1,0,0,0,0,0
0,395,192,None,0,0,0,0,0,0,0,0,0
0,395,189,<,1,0,0,0,0,0,0,0,0
0,395,189,!<,1,0,0,0,0,0,0,0,0
0,395,191,None,0,0,0,0,0,0,0,0,0
0,395,191,<,1,0,0,0,0,0,0,0,0
0,395,191,!<,1,0,0,0,0,0,0,0,0
0,395,191,None,0,0,0,0,0,0,0,0,0
0,395,191,<,1,0,0,0,0,0,0,0,0
0,395,191,!<,1,0,0,0,0,0,0,0,0
0,395,191,None,0,0,0,0,0,0,0,0,0
0,395,191,v+R,0,0,0,1,0,0,0,0,1
0,395,191,v+R,0,0,0,1,0,0,0,0,1
0,395,191,!v+!R,0,0,0,1,0,0,0,0,0
0,395,191,None,0,0,0,0,0,0,0,0,0
0,395,191,<,1,0,0,0,0,0,0,0,0
0,395,191,!<,1,0,0,0,0,0,0,0,0
0,395,191,None,0,0,0,0,0,0,0,0,0
0,395,191,<,1,0,0,0,0,0,0,0,0
0,395,191,!<,1,0,0,0,0,0,0,0,0
0,395,191,None,0,0,0,0,0,0,0,0,0
0,395,192,v+R,0,0,0,1,0,0,0,0,1
0,395,192,v+R,0,0,0,1,0,0,0,0,1
0,395,192,!v+!R,0,0,0,1,0,0,0,0,0
0,395,192,None,0,0,0,0,0,0,0,0,0
0,395,192,v+R,0,0,0,1,0,0,0,0,1
0,395,192,v+R,0,0,0,1,0,0,0,0,1
0,395,192,!v+!R,0,0,0,1,0,0,0,0,0
0,395,192,None,0,0,0,0,0,0,0,0,0
0,395,192,v+R,0,0,0,1,0,0,0,0,1
0,395,192,v+R,0,0,0,1,0,0,0,0,1
0,395,192,!v+!R,0,0,0,1,0,0,0,0,0
0,395,192,None,0,0,0,0,0,0,0,0,0
0,395,191,v+R,0,0,0,1,0,0,0,0,1
0,395,191,v+R,0,0,0,1,0,0,0,0,1
0,395,191,!v+!R,0,0,0,1,0,0,0,0,0
0,395,191,None,0,0,0,0,0,0,0,0,0
0,395,191,v+R,0,0,0,1,0,0,0,0,1
0,395,191,v+R,0,0,0,1,0,0,0,0,1
0,395,191,!v+!R,0,0,0,1,0,0,0,0,0
0,395,191,None,0,0,0,0,0,0,0,0,0
0,395,191,v+R,0,0,0,1,0,0,0,0,1
0,395,191,v+R,0,0,0,1,0,0,0,0,1
0,395,191,!v+!R,0,0,0,1,0,0,0,0,0
0,395,191,None,0,0,0,0,0,0,0,0,0
0,395,186,<,1,0,0,0,0,0,0,0,0
0,395,186,!<,1,0,0,0,0,0,0,0,0
0,395,180,None,0,0,0,0,0,0,0,0,0
0,395,169,v+R,0,0,0,1,0,0,0,0,1
0,395,169,v+R,0,0,0,1,0,0,0,0,1
0,395,163,!v+!R,0,0,0,1,0,0,0,0,0
0,395,163,None,0,0,0,0,0,0,0,0,0
0,395,152,v+R,0,0,0,1,0,0,0,0,1
0,395,152,v+R,0,0,0,1,0,0,0,0,1
0,395,152,!v+!R,0,0,0,1,0,0,0,0,0
0,395,152,None,0,0,0,0,0,0,0,0,0
0,395,142,v+R,0,0,0,1,0,0,0,0,1
0,395,142,v+R,0,0,0,1,0,0,0,0,1
0,395,137,!v+!R,0,0,0,1,0,0,0,0,0
0,395,137,None,0,0,0,0,0,0,0,0,0
0,395,124,v+R,0,0,0,1,0,0,0,0,1
0,395,124,v+R,0,0,0,1,0,0,0,0,1
0,395,124,!v+!R,0,0,0,1,0,0,0,0,0
0,395,124,None,0,0,0,0,0,0,0,0,0
0,395,107,<,1,0,0,0,0,0,0,0,0
0,395,107,!<,1,0,0,0,0,0,0,0,0
0,395,99,None,0,0,0,0,0,0,0,0,0
0,395,95,<,1,0,0,0,0,0,0,0,0
0,395,95,!<,1,0,0,0,0,0,0,0,0
0,395,85,None,0,0,0,0,0,0,0,0,0
0,395,78,<,1,0,0,0,0,0,0,0,0
0,395,78,!<,1,0,0,0,0,0,0,0,0
0,395,75,None,0,0,0,0,0,0,0,0,0
0,395,79,v+R,0,0,0,1,0,0,0,0,1
0,395,79,v+R,0,0,0,1,0,0,0,0,1
0,395,79,!v+!R,0,0,0,1,0,0,0,0,0
0,395,79,None,0,0,0,0,0,0,0,0,0
0,395,62,<,1,0,0,0,0,0,0,0,0
0,395,62,!<,1,0,0,0,0,0,0,0,0
0,395,59,None,0,0,0,0,0,0,0,0,0
0,395,55,<,1,0,0,0,0,0,0,0,0
0,395,55,!<,1,0,0,0,0,0,0,0,0
0,395,61,None,0,0,0,0,0,0,0,0,0
0,395,57,v+R,0,0,0,1,0,0,0,0,1
0,395,57,v+R,0,0,0,1,0,0,0,0,1
0,395,56,!v+!R,0,0,0,1,0,0,0,0,0
0,395,56,None,0,0,0,0,0,0,0,0,0
0,395,46,<,1,0,0,0,0,0,0,0,0
0,395,46,!<,1,0,0,0,0,0,0,0,0
0,395,45,None,0,0,0,0,0,0,0,0,0
0,395,56,v+R,0,0,0,1,0,0,0,0,1
0,395,56,v+R,0,0,0,1,0,0,0,0,1
0,395,55,!v+!R,0,0,0,1,0,0,0,0,0
0,395,55,None,0,0,0,0,0,0,0,0,0
0,395,54,v+R,0,0,0,1,0,0,0,0,1
0,395,54,v+R,0,0,0,1,0,0,0,0,1
0,395,42,!v+!R,0,0,0,1,0,0,0,0,0
0,395,42,None,0,0,0,0,0,0,0,0,0
0,395,42,<,1,0,0,0,0,0,0,0,0
0,395,42,!<,1,0,0,0,0,0,0,0,0
0,395,42,None,0,0,0,0,0,0,0,0,0
0,395,54,<,1,0,0,0,0,0,0,0,0
0,395,54,!<,1,0,0,0,0,0,0,0,0
0,395,54,None,0,0,0,0,0,0,0,0,0
0,395,52,<,1,0,0,0,0,0,0,0,0
0,395,52,!<,1,0,0,0,0,0,0,0,0
0,395,56,None,0,0,0,0,0,0,0,0,0
0,395,64,<,1,0,0,0,0,0,0,0,0
0,395,64,!<,1,0,0,0,0,0,0,0,0
0,395,81,None,0,0,0,0,0,0,0,0,0
0,395,98,<,1,0,0,0,0,0,0,0,0
0,395,98,!<,1,0,0,0,0,0,0,0,0
0,395,98,None,0,0,0,0,0,0,0,0,0
0,395,101,v+R,0,0,0,1,0,0,0,0,1
0,395,101,v+R,0,0,0,1,0,0,0,0,1
0,395,108,!v+!R,0,0,0,1,0,0,0,0,0
0,395,108,None,0,0,0,0,0,0,0,0,0
0,395,132,v+R,0,0,0,1,0,0,0,0,1
0,395,132,v+R,0,0,0,1,0,0,0,0,1
0,395,152,!v+!R,0,0,0,1,0,0,0,0,0
0,395,152,None,0,0,0,0,0,0,0,0,0
0,395,162,<,1,0,0,0,0,0,0,0,0
0,395,162,!<,1,0,0,0,0,0,0,0,0
0,395,165,None,0,0,0,0,0,0,0,0,0
0,395,217,<,1,0,0,0,0,0,0,0,0
0,395,217,!<,1,0,0,0,0,0,0,0,0
0,395,217,None,0,0,0,0,0,0,0,0,0
0,395,217,v+R,0,0,0,1,0,0,0,0,1
0,395,217,v+R,0,0,0,1,0,0,0,0,1
0,395,217,!v+!R,0,0,0,1,0,0,0,0,0
0,395,217,None,0,0,0,0,0,0,0,0,0
0,395,217,v+R,0,0,0,1,0,0,0,0,1
0,395,217,v+R,0,0,0,1,0,0,0,0,1
0,395,217,!v+!R,0,0,0,1,0,0,0,0,0
0,395,217,None,0,0,0,0,0,0,0,0,0
0,395,217,<,1,0,0,0,0,0,0,0,0
0,395,217,!<,1,0,0,0,0,0,0,0,0
0,395,217,None,0,0,0,0,0,0,0,0,0
0,395,217,<,1,0,0,0,0,0,0,0,0
0,395,217,!<,1,0,0,0,0,0,0,0,0
0,395,217,None,0,0,0,0,0,0,0,0,0
0,395,196,<,1,0,0,0,0,0,0,0,0
0,395,196,!<,1,0,0,0,0,0,0,0,0
0,395,190,None,0,0,0,0,0,0,0,0,0
0,395,178,<,1,0,0,0,0,0,0,0,0
0,395,178,!<,1,0,0,0,0,0,0,0,0
0,395,173,None,0,0,0,0,0,0,0,0,0
0,395,163,v+R,0,0,0,1,0,0,0,0,1
0,395,163,v+R,0,0,0,1,0,0,0,0,1
0,395,159,!v+!R,0,0,0,1,0,0,0,0,0
0,395,159,None,0,0,0,0,0,0,0,0,0
0,395,151,v+R,0,0,0,1,0,0,0,0,1
0,395,151,v+R,0,0,0,1,0,0,0,0,1
0,395,147,!v+!R,0,0,0,1,0,0,0,0,0
0,395,147,None,0,0,0,0,0,0,0,0,0
0,395,141,<,1,0,0,0,0,0,0,0,0
0,395,141,!<,1,0,0,0,0,0,0,0,0
0,395,139,None,0,0,0,0,0,0,0,0,0
0,395,134,v+R,0,0,0,1,0,0,0,0,1
0,395,134,v+R,0,0,0,1,0,0,0,0,1
0,395,132,!v+!R,0,0,0,1,0,0,0,0,0
0,395,132,None,0,0,0,0,0,0,0,0,0
0,395,130,v+R,0,0,0,1,0,0,0,0,1
0,395,130,v+R,0,0,0,1,0,0,0,0,1
0,395,129,!v+!R,0,0,0,1,0,0,0,0,0
0,395,129,None,0,0,0,0,0,0,0,0,0
0,395,128,v+R,0,0,0,1,0,0,0,0,1
0,395,128,v+R,0,0,0,1,0,0,0,0,1
0,395,128,!v+!R,0,0,0,1,0,0,0,0,0
0,395,128,None,0,0,0,0,0,0,0,0,0
0,395,129,<,1,0,0,0,0,0,0,0,0
0,395,129,!<,1,0,0,0,0,0,0,0,0
0,395,130,None,0,0,0,0,0,0,0,0,0
0,395,133,v+R,0,0,0,1,0,0,0,0,1
0,395,133,v+R,0,0,0,1,0,0,0,0,1
0,395,135,!v+!R,0,0,0,1,0,0,0,0,0
0,395,135,None,0,0,0,0,0,0,0,0,0
0,395,137,v+R,0,0,0,1,0,0,0,0,1
0,395,137,v+R,0,0,0,1,0,0,0,0,1
0,395,142,!v+!R,0,0,0,1,0,0,0,0,0
0,395,142,None,0,0,0,0,0,0,0,0,0
0,395,148,v+R,0,0,0,1,0,0,0,0,1
0,395,148,v+R,0,0,0,1,0,0,0,0,1
0,395,152,!v+!R,0,0,0,1,0,0,0,0,0
0,395,152,None,0,0,0,0,0,0,0,0,0
0,395,160,<,1,0,0,0,0,0,0,0,0
0,395,160,!<,1,0,0,0,0,0,0,0,0
0,395,164,None,0,0,0,0,0,0,0,0,0
0,395,174,v+R,0,0,0,1,0,0,0,0,1
0,395,174,v+R,0,0,0,1,0,0,0,0,1
0,395,179,!v+!R,0,0,0,1,0,0,0,0,0
0,395,179,None,0,0,0,0,0,0,0,0,0
0,378,191,-,1,0,0,0,0,0,0,0,0
0,378,191,!<,1,0,0,0,0,0,0,0,0
0,375,192,v+<,0,0,0,0,0,0,0,0,0
0,375,192,-,1,0,0,1,0,0,0,0,0
0,375,192,!v+!<,1,0,0,1,0,0,0,0,0
0,375,192,v,0,0,0,0,0,0,0,0,0
0,375,192,-,0,0,0,1,0,0,0,0,0
0,375,192,!v,0,0,0,1,0,0,0,0,0
0,375,192,v+>,0,0,0,0,0,0,0,0,0
0,375,192,-,0,1,0,1,0,0,0,0,0
0,375,192,!v+!>,0,1,0,1,0,0,0,0,0
0,375,192,>+Y,0,0,0,0,0,0,0,0,0
0,375,192,-,0,1,0,0,0,0,1,0,0
0,375,192,!>+!Y,0,1,0,0,0,0,1,0,0
0,372,188,None,0,0,0,0,0,0,0,0,0
0,369,185,-,1,0,0,0,0,0,0,0,0
0,369,185,!<,1,0,0,0,0,0,0,0,0
0,367,184,v+<,0,0,0,0,0,0,0,0,0
0,367,184,-,1,0,0,1,0,0,0,0,0
0,366,184,!v+!<,1,0,0,1,0,0,0,0,0
0,366,184,v,0,0,0,0,0,0,0,0,0
0,364,183,-,0,0,0,1,0,0,0,0,0
0,364,183,!v,0,0,0,1,0,0,0,0,0
0,363,183,v+>,0,0,0,0,0,0,0,0,0
0,363,183,-,0,1,0,1,0,0,0,0,0
0,363,183,!v+!>,0,1,0,1,0,0,0,0,0
0,363,183,>+Y,0,0,0,0,0,0,0,0,0
0,362,183,-,0,1,0,0,0,0,1,0,0
0,362,183,!>+!Y,0,1,0,0,0,0,1,0,0
0,359,184,None,0,0,0,0,0,0,0,0,0
0,356,186,>+^+B,0,1,1,0,0,1,0,0,0
0,356,186,!>+!^+!B,0,1,1,0,0,1,0,0,0
0,354,187,None,0,0,0,0,0,0,0,0,0
0,351,190,>+^+B,0,1,1,0,0,1,0,0,0
0,351,190,!>+!^+!B,0,1,1,0,0,1,0,0,0
0,351,192,None,0,0,0,0,0,0,0,0,0
0,349,192,-,1,0,0,0,0,0,0,0,0
0,349,192,!<,1,0,0,0,0,0,0,0,0
0,348,192,v+<,0,0,0,0,0,0,0,0,0
0,348,192,-,1,0,0,1,0,0,0,0,0
0,347,192,!v+!<,1,0,0,1,0,0,0,0,0
0,347,192,v,0,0,0,0,0,0,0,0,0
0,347,192,-,0,0,0,1,0,0,0,0,0
0,347,192,!v,0,0,0,1,0,0,0,0,0
0,346,192,v+>,0,0,0,0,0,0,0,0,0
0,346,192,-,0,1,0,1,0,0,0,0,0
0,346,192,!v+!>,0,1,0,1,0,0,0,0,0
0,346,192,>+Y,0,0,0,0,0,0,0,0,0
0,346,192,-,0,1,0,0,0,0,1,0,0
0,346,192,!>+!Y,0,1,0,0,0,0,1,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,>+^+B,0,1,1,0,0,1,0,0,0
0,345,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,>+^+B,0,1,1,0,0,1,0,0,0
0,345,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,<,1,0,0,0,0,0,0,0,0
0,345,192,!<,1,0,0,0,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,<,1,0,0,0,0,0,0,0,0
0,345,192,!<,1,0,0,0,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,!v+!R,0,0,0,1,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,<,1,0,0,0,0,0,0,0,0
0,345,192,!<,1,0,0,0,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,!v+!R,0,0,0,1,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,!v+!R,0,0,0,1,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,<,1,0,0,0,0,0,0,0,0
0,345,192,!<,1,0,0,0,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,<,1,0,0,0,0,0,0,0,0
0,345,192,!<,1,0,0,0,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,<,1,0,0,0,0,0,0,0,0
0,345,192,!<,1,0,0,0,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,!v+!R,0,0,0,1,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,<,1,0,0,0,0,0,0,0,0
0,345,192,!<,1,0,0,0,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,<,1,0,0,0,0,0,0,0,0
0,345,192,!<,1,0,0,0,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,<,1,0,0,0,0,0,0,0,0
0,345,192,!<,1,0,0,0,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,!v+!R,0,0,0,1,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,!v+!R,0,0,0,1,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,379,192,v+R,0,0,0,1,0,0,0,0,1
0,379,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,!v+!R,0,0,0,1,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,!v+!R,0,0,0,1,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,<,1,0,0,0,0,0,0,0,0
0,345,192,!<,1,0,0,0,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,!v+!R,0,0,0,1,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,!v+!R,0,0,0,1,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,v+R,0,0,0,1,0,0,0,0,1
0,345,192,!v+!R,0,0,0,1,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,-,1,0,0,0,0,0,0,0,0
0,345,192,!<,1,0,0,0,0,0,0,0,0
0,345,192,v+<,0,0,0,0,0,0,0,0,0
0,345,192,-,1,0,0,1,0,0,0,0,0
0,345,192,!v+!<,1,0,0,1,0,0,0,0,0
0,345,192,v,0,0,0,0,0,0,0,0,0
0,345,192,-,0,0,0,1,0,0,0,0,0
0,345,192,!v,0,0,0,1,0,0,0,0,0
0,345,192,v+>,0,0,0,0,0,0,0,0,0
0,345,192,-,0,1,0,1,0,0,0,0,0
0,345,192,!v+!>,0,1,0,1,0,0,0,0,0
0,345,192,>+Y,0,0,0,0,0,0,0,0,0
0,345,192,-,0,1,0,0,0,0,1,0,0
0,345,192,!>+!Y,0,1,0,0,0,0,1,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,-,1,0,0,0,0,0,0,0,0
0,345,192,!<,1,0,0,0,0,0,0,0,0
0,345,192,v+<,0,0,0,0,0,0,0,0,0
0,345,192,-,1,0,0,1,0,0,0,0,0
0,345,192,!v+!<,1,0,0,1,0,0,0,0,0
0,345,192,v,0,0,0,0,0,0,0,0,0
0,345,192,-,0,0,0,1,0,0,0,0,0
0,345,192,!v,0,0,0,1,0,0,0,0,0
0,345,192,v+>,0,0,0,0,0,0,0,0,0
0,345,192,-,0,1,0,1,0,0,0,0,0
0,345,192,!v+!>,0,1,0,1,0,0,0,0,0
0,345,192,>+Y,0,0,0,0,0,0,0,0,0
0,345,192,-,0,1,0,0,0,0,1,0,0
0,345,192,!>+!Y,0,1,0,0,0,0,1,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,>+^+B,0,1,1,0,0,1,0,0,0
0,345,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,-,0,1,0,0,0,0,0,0,0
0,345,192,!>,0,1,0,0,0,0,0,0,0
0,345,192,v+>,0,0,0,0,0,0,0,0,0
0,345,192,-,0,1,0,1,0,0,0,0,0
0,345,192,!v+!>,0,1,0,1,0,0,0,0,0
0,345,192,v,0,0,0,0,0,0,0,0,0
0,345,192,-,0,0,0,1,0,0,0,0,0
0,345,192,!v,0,0,0,1,0,0,0,0,0
0,345,192,v+<,0,0,0,0,0,0,0,0,0
0,345,192,-,1,0,0,1,0,0,0,0,0
0,345,192,!v+!<,1,0,0,1,0,0,0,0,0
0,345,192,<+Y,0,0,0,0,0,0,0,0,0
0,345,192,-,1,0,0,0,0,0,1,0,0
0,345,192,!<+!Y,1,0,0,0,0,0,1,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,-,1,0,0,0,0,0,0,0,0
0,345,192,!<,1,0,0,0,0,0,0,0,0
0,345,192,v+<,0,0,0,0,0,0,0,0,0
0,345,192,-,1,0,0,1,0,0,0,0,0
0,345,192,!v+!<,1,0,0,1,0,0,0,0,0
0,345,192,v,0,0,0,0,0,0,0,0,0
0,366,192,-,0,0,0,1,0,0,0,0,0
0,366,192,!v,0,0,0,1,0,0,0,0,0
0,366,192,v+>,0,0,0,0,0,0,0,0,0
0,366,192,-,0,1,0,1,0,0,0,0,0
0,366,192,!v+!>,0,1,0,1,0,0,0,0,0
0,366,192,>+Y,0,0,0,0,0,0,0,0,0
0,345,192,-,0,1,0,0,0,0,1,0,0
0,345,192,!>+!Y,0,1,0,0,0,0,1,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,>+^+B,0,1,1,0,0,1,0,0,0
0,345,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,>+^+B,0,1,1,0,0,1,0,0,0
0,345,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,>+^+B,0,1,1,0,0,1,0,0,0
0,345,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,>+^+B,0,1,1,0,0,1,0,0,0
0,345,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,>+^+B,0,1,1,0,0,1,0,0,0
0,345,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,-,0,1,0,0,0,0,0,0,0
0,345,192,!>,0,1,0,0,0,0,0,0,0
0,345,192,v+>,0,0,0,0,0,0,0,0,0
0,345,192,-,0,1,0,1,0,0,0,0,0
0,345,192,!v+!>,0,1,0,1,0,0,0,0,0
0,345,192,v,0,0,0,0,0,0,0,0,0
0,355,192,-,0,0,0,1,0,0,0,0,0
0,355,192,!v,0,0,0,1,0,0,0,0,0
0,355,192,v+<,0,0,0,0,0,0,0,0,0
0,355,192,-,1,0,0,1,0,0,0,0,0
0,345,192,!v+!<,1,0,0,1,0,0,0,0,0
0,345,192,<+Y,0,0,0,0,0,0,0,0,0
0,345,192,-,1,0,0,0,0,0,1,0,0
0,345,192,!<+!Y,1,0,0,0,0,0,1,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,-,0,1,0,0,0,0,0,0,0
0,345,192,!>,0,1,0,0,0,0,0,0,0
0,345,192,v+>,0,0,0,0,0,0,0,0,0
0,345,192,-,0,1,0,1,0,0,0,0,0
0,345,192,!v+!>,0,1,0,1,0,0,0,0,0
0,345,192,v,0,0,0,0,0,0,0,0,0
0,345,192,-,0,0,0,1,0,0,0,0,0
0,345,192,!v,0,0,0,1,0,0,0,0,0
0,345,192,v+<,0,0,0,0,0,0,0,0,0
0,345,192,-,1,0,0,1,0,0,0,0,0
0,345,192,!v+!<,1,0,0,1,0,0,0,0,0
0,345,192,<+Y,0,0,0,0,0,0,0,0,0
0,345,192,-,1,0,0,0,0,0,1,0,0
0,345,192,!<+!Y,1,0,0,0,0,0,1,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,345,192,>,0,1,0,0,0,0,0,0,0
0,345,192,!>,0,1,0,0,0,0,0,0,0
0,345,192,None,0,0,0,0,0,0,0,0,0
0,395,192,>,0,1,0,0,0,0,0,0,0
0,395,192,!>,0,1,0,0,0,0,0,0,0
0,346,192,None,0,0,0,0,0,0,0,0,0
0,392,192,>,0,1,0,0,0,0,0,0,0
0,392,192,!>,0,1,0,0,0,0,0,0,0
0,391,192,None,0,0,0,0,0,0,0,0,0
0,348,192,v+R,0,0,0,1,0,0,0,0,1
0,348,192,v+R,0,0,0,1,0,0,0,0,1
0,348,192,!v+!R,0,0,0,1,0,0,0,0,0
0,348,192,None,0,0,0,0,0,0,0,0,0
0,348,192,<,1,0,0,0,0,0,0,0,0
0,348,192,!<,1,0,0,0,0,0,0,0,0
0,348,192,None,0,0,0,0,0,0,0,0,0
0,348,192,<,1,0,0,0,0,0,0,0,0
0,348,192,!<,1,0,0,0,0,0,0,0,0
0,348,192,None,0,0,0,0,0,0,0,0,0
0,348,192,v+R,0,0,0,1,0,0,0,0,1
0,348,192,v+R,0,0,0,1,0,0,0,0,1
0,348,192,!v+!R,0,0,0,1,0,0,0,0,0
0,348,192,None,0,0,0,0,0,0,0,0,0
0,348,192,v+R,0,0,0,1,0,0,0,0,1
0,348,192,v+R,0,0,0,1,0,0,0,0,1
0,348,192,!v+!R,0,0,0,1,0,0,0,0,0
0,348,192,None,0,0,0,0,0,0,0,0,0
0,346,192,<,1,0,0,0,0,0,0,0,0
0,346,192,!<,1,0,0,0,0,0,0,0,0
0,344,192,None,0,0,0,0,0,0,0,0,0
0,340,192,<,1,0,0,0,0,0,0,0,0
0,340,192,!<,1,0,0,0,0,0,0,0,0
0,338,192,None,0,0,0,0,0,0,0,0,0
0,336,192,v+R,0,0,0,1,0,0,0,0,1
0,336,192,v+R,0,0,0,1,0,0,0,0,1
0,333,192,!v+!R,0,0,0,1,0,0,0,0,0
0,333,192,None,0,0,0,0,0,0,0,0,0
0,332,192,<,1,0,0,0,0,0,0,0,0
0,332,192,!<,1,0,0,0,0,0,0,0,0
0,332,192,None,0,0,0,0,0,0,0,0,0
0,332,192,v+R,0,0,0,1,0,0,0,0,1
0,332,192,v+R,0,0,0,1,0,0,0,0,1
0,332,192,!v+!R,0,0,0,1,0,0,0,0,0
0,332,192,None,0,0,0,0,0,0,0,0,0
0,332,192,v+R,0,0,0,1,0,0,0,0,1
0,332,192,v+R,0,0,0,1,0,0,0,0,1
0,332,192,!v+!R,0,0,0,1,0,0,0,0,0
0,332,192,None,0,0,0,0,0,0,0,0,0
0,366,192,v+R,0,0,0,1,0,0,0,0,1
0,366,192,v+R,0,0,0,1,0,0,0,0,1
0,332,192,!v+!R,0,0,0,1,0,0,0,0,0
0,332,192,None,0,0,0,0,0,0,0,0,0
0,332,192,<,1,0,0,0,0,0,0,0,0
0,332,192,!<,1,0,0,0,0,0,0,0,0
0,332,192,None,0,0,0,0,0,0,0,0,0
0,332,192,<,1,0,0,0,0,0,0,0,0
0,332,192,!<,1,0,0,0,0,0,0,0,0
